"title","title_type","directors","imdb_rating","runtime","year","genres","num_votes","rel_date","url","id","title_rt","year_rt","genre_rt","mpaa_rating","runtime_rt","critics_rating","critics_score","audience_rating","audience_score","actor1","actor2","actor3","actor4","actor5","director_rt","studio","link"
"The Addiction","Feature Film","Abel Ferrara",6.4,82,"1995","horror, drama",6054,"1995-01","http://www.imdb.com/title/tt0112288/","0112288","The Addiction",1995,"Drama","Unrated","90","Fresh",73,"Upright",68,"Lili Taylor","Christopher Walken","Annabella Sciorra","Edie Falco","Paul Calderon","Abel Ferrara",NA,"http://www.rottentomatoes.com/m/1068307-addiction/"
"American Splendor","Feature Film","Shari Springer Berman, Robert Pulcini",7.5,101,"2003","biography, comedy, drama",39506,"2003-01-20","http://www.imdb.com/title/tt0305206/","0305206","American Splendor",2003,"Drama","R","100","Certified Fresh",94,"Upright",86,"Paul Giamatti","Hope Davis","Judah Friedlander","James Urbaniak","Earl Billings","Robert Pulcini","Fine Line Features","http://www.rottentomatoes.com/m/american_splendor/"
"Beauty Shop","Feature Film","Bille Woodruff",5.4,105,"2005","comedy",11566,"2005-03-24","http://www.imdb.com/title/tt0388500/","0388500","Beauty Shop",2005,"Comedy","PG-13","105","Rotten",37,"Upright",63,"Queen Latifah","Alicia Silverstone","Andie MacDowell","Lil JJ","Alfre Woodard","Bille Woodruff","MGM/UA","http://www.rottentomatoes.com/m/1139289-beauty_shop/"
"The Chronicles of Riddick","Feature Film","David Twohy",6.7,119,"2004","action, adventure, sci_fi, thriller",167363,"2004-06-03","http://www.imdb.com/title/tt0296572/","0296572","The Chronicles of Riddick",2004,"Action & Adventure","PG-13","120","Rotten",29,"Upright",65,"Vin Diesel","Colm Feore","Thandie Newton","Judi Dench","Karl Urban","Alexa Davalos","Universal Pictures","http://www.rottentomatoes.com/m/chronicles_of_riddick/"
"Fever Pitch","Feature Film","David Evans",6.7,102,"1997","comedy, drama, romance, sport",7711,"1997-04-04","http://www.imdb.com/title/tt0119114/","0119114","Fever Pitch",1997,"Art House & International","R","102","Rotten",50,"Spilled",59,"Colin Firth","Bea Guard","Neil Pearson","Ruth Gemmell","Luke Aikman","David Evans","Trimark","http://www.rottentomatoes.com/m/1099980-fever_pitch/"
"Sex & Drugs & Rock & Roll","Feature Film","Mat Whitecross",6.5,115,"2010","biography, drama, music",3037,"2010-01-08","http://www.imdb.com/title/tt1393020/","1393020","Sex & Drugs & Rock & Roll",2010,"Drama","Unrated","115","Fresh",76,"Upright",66,"Andy Serkis","Bill Milner","Ray Winstone","Naomie Harris","Tom Hughes","Mat Whitecross","Lipsync Productions","http://www.rottentomatoes.com/m/sex-drugs-rock-roll-2009/"
"Eat Pray Love","Feature Film","Ryan Murphy",5.6,133,"2010","drama, romance",54018,"2010-08-13","http://www.imdb.com/title/tt0879870/","0879870","Eat Pray Love",2010,"Drama","PG-13","133","Rotten",36,"Spilled",42,"Julia Roberts","James Franco","Richard Jenkins","Viola Davis","Billy Crudup","Ryan Murphy","Sony Pictures","http://www.rottentomatoes.com/m/eat_pray_love/"
"Tales That Witness Madness","Feature Film","Freddie Francis",5.6,90,"1973","horror",681,"1973-10-31","http://www.imdb.com/title/tt0070770/","0070770","Tales That Witness Madness",1973,"Horror","R","90",NA,-1,"Spilled",25,"Neil Kennedy","Georgia Brown","Donald Houston","Jack Hawkins","Russell Lewis","Freddie Francis",NA,"http://www.rottentomatoes.com/m/tales_that_witness_madness/"
"The Red Baron","Feature Film","Nikolai Müllerschoen",6.3,106,"2008","action, adventure, biography, drama, romance, war",8501,"2008-03-31","http://www.imdb.com/title/tt0365675/","0365675","The Red Baron (Der rote Baron)",2008,"Drama","PG-13","106","Rotten",20,"Spilled",43,"Lena Headey","Til Schweiger","Joseph Fiennes","Steffen Schroeder","Maxim Mehmet","Nikolai Mullerschon","Monterey Media","http://www.rottentomatoes.com/m/10010789-red_baron/"
"Rumble Fish","Feature Film","Francis Ford Coppola",7.2,94,"1983","drama",21908,"1983-10-07","http://www.imdb.com/title/tt0086216/","0086216","Rumble Fish",1983,"Drama","R","95","Fresh",71,"Upright",80,"Matt Dillon","Mickey Rourke","Diane Lane","Dennis Hopper","Diana Scarwid","Francis Ford Coppola","Universal Pictures","http://www.rottentomatoes.com/m/rumble_fish/"
"Die Another Day","Feature Film","Lee Tamahori",6.1,133,"2002","action, adventure, crime, thriller",149002,"2002-11-18","http://www.imdb.com/title/tt0246460/","0246460","Die Another Day",2002,"Mystery & Suspense","PG-13","133","Rotten",57,"Spilled",41,"Pierce Brosnan","Halle Berry","Toby Stephens","Rosamund Pike","Rick Yune","Lee Tamahori","MGM Pictures","http://www.rottentomatoes.com/m/die_another_day/"
"Brainscan","Feature Film","John Flynn",6.1,96,"1994","comedy, horror, sci_fi, thriller",7588,"1994-04-22","http://www.imdb.com/title/tt0109327/","0109327","Brainscan",1994,"Science Fiction & Fantasy","R","94","Rotten",18,"Upright",61,"Edward Furlong","T. Ryder Smith","Frank Langella","Amy Hargreaves","James Marsh","John Flynn","Sony Pictures Home Entertainment","http://www.rottentomatoes.com/m/brainscan/"
"The Boys of St. Vincent","TV Movie","John N. Smith",7.8,186,"1992","drama",1104,"1992-12-06","http://www.imdb.com/title/tt0106473/","0106473","The Boys of St. Vincent",1992,"Drama","R","186","Fresh",100,"Upright",81,"Henry Czerny","Johnny Morina","Brian Dodd","Lise Roy","Sebastian Spence","John N. Smith",NA,"http://www.rottentomatoes.com/m/the-boys-of-st-vincent/"
"The Peacemaker","Feature Film","Mimi Leder",5.9,124,"1997","action, thriller",43199,"1997-09-23","http://www.imdb.com/title/tt0119874/","0119874","The Peacemaker",1997,"Action & Adventure","R","124","Rotten",41,"Spilled",39,"George Clooney","Nicole Kidman","Armin Mueller-Stahl","Marcel Iures","Alexander Balueyev","Mimi Leder","Dreamworks","http://www.rottentomatoes.com/m/1079516-peacemaker/"
"A Dog of Flanders","Feature Film","Kevin Brodie",6.3,100,"1999","family, drama",750,"1999-08-07","http://www.imdb.com/title/tt0160216/","0160216","A Dog of Flanders",1999,"Drama","PG","100","Rotten",21,"Upright",63,"Jon Voight","Jack Warden","Jeremy James Kissner","Jesse James","Cheryl Ladd","Kevin Brodie","Warner Home Video","http://www.rottentomatoes.com/m/1094164-dog_of_flanders/"
"Tortilla Soup","Feature Film","Maria Ripoll",6.5,102,"2001","comedy, romance, drama",3337,"2001-06-09","http://www.imdb.com/title/tt0255653/","0255653","Tortilla Soup",2001,"Comedy","PG-13","102","Certified Fresh",74,"Upright",70,"Hector Elizondo","Jacqueline Obradors","Tamara Mello","Constance Marie","Paul Rodriguez","Maria Ripoll","Samuel Goldwyn Films","http://www.rottentomatoes.com/m/tortilla_soup/"
"Silkwood","Feature Film","Mike Nichols",7.2,131,"1983","biography, drama, thriller",12371,"1983-12-14","http://www.imdb.com/title/tt0086312/","0086312","Silkwood",1983,"Mystery & Suspense","R","131","Fresh",75,"Upright",78,"Meryl Streep","Kurt Russell","Craig T. Nelson","Diana Scarwid","Fred Ward","Mike Nichols","20th Century Fox","http://www.rottentomatoes.com/m/silkwood/"
"Asylum","Feature Film","David Mackenzie",6.1,99,"2005","drama, romance, thriller",3798,"2005-02-11","http://www.imdb.com/title/tt0348505/","0348505","Our Italian Husband",2005,"Comedy","PG-13","91",NA,-1,"Spilled",10,"Maria Grazia Cucinotta","Pierfrancesco Favino","Brooke Shields","Chevy Chase","Diego Serrano","Ilaria Borrelli",NA,"http://www.rottentomatoes.com/m/our_italian_husband/"
"Troll","Feature Film","John Carl Buechler",4.2,82,"1986","fantasy, horror",6244,"1986-01-17","http://www.imdb.com/title/tt0092115/","0092115","Troll",1986,"Horror","PG-13","86","Rotten",29,"Spilled",29,"Michael Moriarty","Shelley Hack","June Lockhart","Anne Lockhart","Noah Hathaway","John Carl Buechler","Empire Pictures","http://www.rottentomatoes.com/m/troll/"
"Blue Sky","Feature Film","Tony Richardson",6.4,101,"1994","drama, romance",4769,"1994-09-09","http://www.imdb.com/title/tt0109306/","0109306","Blue Sky",1994,"Mystery & Suspense","PG-13","101","Fresh",74,"Spilled",56,"Jessica Lange","Tommy Lee Jones","Powers Boothe","Carrie Snodgress","Amy Locane","Tony Richardson","Orion Home Video","http://www.rottentomatoes.com/m/blue-sky/"
"The Mummy Returns","Feature Film","Stephen Sommers",6.3,130,"2001","action, adventure, fantasy",222427,"2001-04-29","http://www.imdb.com/title/tt0209163/","0209163","The Mummy Returns",2001,"Action & Adventure","PG-13","129","Rotten",47,"Upright",63,"Brendan Fraser","Rachel Weisz","John Hannah","Arnold Vosloo","Oded Fehr","Stephen Sommers","Universal Pictures","http://www.rottentomatoes.com/m/mummy_returns/"
"Vera Drake","Feature Film","Mike Leigh",7.7,125,"2004","crime, drama",18804,"2004-09-06","http://www.imdb.com/title/tt0383694/","0383694","Vera Drake",2004,"Drama","R","124","Certified Fresh",92,"Upright",84,"Imelda Staunton","Peter Wight","Daniel Mays","Alex Kelly","Eddie Marsan","Mike Leigh","New Line Cinema","http://www.rottentomatoes.com/m/vera_drake/"
"Crazy Heart","Feature Film","Scott Cooper",7.3,112,"2009","drama, music, romance",59487,"2009-12-06","http://www.imdb.com/title/tt1263670/","1263670","Crazy Heart",2009,"Drama","R","112","Certified Fresh",91,"Upright",76,"Jeff Bridges","Maggie Gyllenhaal","Beth Grant","Robert Duvall","Colin Farrell","Scott Cooper","Fox Searchlight Pictures","http://www.rottentomatoes.com/m/crazy_heart/"
"Dangerous Liaisons","Feature Film","Stephen Frears",7.7,119,"1988","drama, romance",48561,"1988-12-16","http://www.imdb.com/title/tt0094947/","0094947","Dangerous Liaisons",1988,"Drama","R","120","Fresh",93,"Upright",83,"Glenn Close","John Malkovich","Michelle Pfeiffer","Swoosie Kurtz","Keanu Reeves","Stephen Frears","Warner Home Video","http://www.rottentomatoes.com/m/1005199-dangerous_liaisons/"
"Raiders of the Lost Ark","Feature Film","Steven Spielberg",8.6,115,"1981","action, adventure",554946,"1981-06-12","http://www.imdb.com/title/tt0082971/","0082971","Raiders of the Lost Ark",1981,"Action & Adventure","PG","115","Certified Fresh",95,"Upright",96,"Harrison Ford","Karen Allen","Paul Freeman","Wolf Kahler","Ronald Lacey","Steven Spielberg","Paramount Pictures","http://www.rottentomatoes.com/m/raiders_of_the_lost_ark/"
"Normal","TV Movie","Jane Anderson",7.3,110,"2003","drama",2475,"2003-01-21","http://www.imdb.com/title/tt0338290/","0338290","Normal",2003,"Drama","Unrated","110","Fresh",100,"Upright",75,"Tom Wilkinson","Jessica Lange","Randall Arney","Hayden Panettiere","Joe Sikora","Jane Anderson","Bankside Films","http://www.rottentomatoes.com/m/normal/"
"Now Is Good","Feature Film","Ol Parker",7.2,103,"2012","drama, romance",22451,"2012-08-31","http://www.imdb.com/title/tt1937264/","1937264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crush","Feature Film","John McKay",5.8,112,"2001","comedy, romance, drama",3094,"2001-08-19","http://www.imdb.com/title/tt0245407/","0245407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Money Talks","Feature Film","Brett Ratner",6.1,97,"1997","action, comedy, crime, thriller",21294,"1997-08-22","http://www.imdb.com/title/tt0119695/","0119695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Challenge","TV Movie","Craig Shapiro",5.1,92,"2003","adventure, comedy, family",2030,"2003-05-03","http://www.imdb.com/title/tt0365043/","0365043","The Challenge",2003,"Television","G","92",NA,-1,"Upright",60,"Ashley Olsen","Mary-Kate Olsen","Brian Skala","Lukas Behnken","Theo Rossi","Craig Shapiro",NA,"http://www.rottentomatoes.com/m/the-challenge/"
"Spider","Feature Film","David Cronenberg",6.9,98,"2002","drama",27886,"2002-05-21","http://www.imdb.com/title/tt0278731/","0278731","Spider",2002,"Drama","R","98","Certified Fresh",85,"Upright",68,"Ralph Fiennes","Miranda Richardson","Gabriel Byrne","Lynn Redgrave","John Neville","David Cronenberg","Sony Pictures Classics","http://www.rottentomatoes.com/m/1120292-spider/"
"Men of Honor","Feature Film","George Tillman Jr.",7.1,129,"2000","biography, drama",81371,"2000-09-14","http://www.imdb.com/title/tt0203019/","0203019","Men of Honor",2000,"Drama","R","129","Rotten",41,"Upright",82,"Robert De Niro","Cuba Gooding Jr.","Charlize Theron","Aunjanue Ellis","Hal Holbrook","George Tillman Jr.","20th Century Fox","http://www.rottentomatoes.com/m/men_of_honor/"
"Womb","Feature Film","Benedek Fliegauf",6.4,111,"2010","drama, romance, sci_fi",8105,"2010-07-15","http://www.imdb.com/title/tt1216520/","1216520","Womb",2012,"Drama","Unrated","107","Rotten",35,"Spilled",45,"Eva Green","Matt Smith (XI)","Peter Wight","Peter Wright","Istvan Lenart","Benedek Fliegauf","Olive Films","http://www.rottentomatoes.com/m/womb/"
"Meet the Fockers","Feature Film","Jay Roach",6.3,115,"2004","comedy, romance",188658,"2004-12-16","http://www.imdb.com/title/tt0290002/","0290002","Meet the Fockers",2004,"Comedy","PG-13","118","Rotten",38,"Spilled",58,"Robert De Niro","Ben Stiller","Dustin Hoffman","Barbra Streisand","Blythe Danner","Jay Roach","Universal Pictures","http://www.rottentomatoes.com/m/meet_the_fockers/"
"Sabrina the Teenage Witch","TV Movie","Tibor Takacs",6.2,91,"1996","comedy, family, fantasy",4045,"1996-04-07","http://www.imdb.com/title/tt0117534/","0117534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wag the Dog","Feature Film","Barry Levinson",7.1,97,"1997","comedy, drama",63133,"1997-12-17","http://www.imdb.com/title/tt0120885/","0120885","Wag the Dog",1997,"Comedy","R","97","Certified Fresh",85,"Upright",77,"Dustin Hoffman","Robert De Niro","Anne Heche","Denis Leary","Woody Harrelson","Barry Levinson","New Line Cinema","http://www.rottentomatoes.com/m/wag_the_dog/"
"Resident Evil: Degeneration","Feature Film","Makoto Kamiya",6.6,97,"2008","animation, action, horror, sci_fi, thriller",22733,"2008-10-17","http://www.imdb.com/title/tt1174954/","1174954","Biohazard: Degeneration",2008,"Art House & International","Unrated","",NA,-1,NA,80,"Christy Hall","Mike Mahaffey","Rick Marcus","R.C. Ormond","Lori Rom",NA,NA,"http://www.rottentomatoes.com/m/biohazard-degeneration/"
"White Noise","Feature Film","Geoffrey Sax",5.5,101,"2005","drama, horror, mystery, thriller",39282,"2005-01-07","http://www.imdb.com/title/tt0375210/","0375210","White Noise",2005,"Drama","PG-13","98","Rotten",8,"Spilled",31,"Michael Keaton","Chandra West","Deborah Kara Unger","Ian McNeice","Sarah Strange","Geoffrey Sax","Universal Pictures","http://www.rottentomatoes.com/m/white_noise/"
"Lucas","Feature Film","David Seltzer",6.8,100,"1986","comedy, drama, romance",10291,"1986-03-28","http://www.imdb.com/title/tt0091445/","0091445","Lucas",1986,"Drama","PG-13","100","Fresh",69,"Upright",70,"Corey Haim","Kerri Green","Charlie Sheen","Courtney Thorne-Smith","Winona Ryder","David Seltzer","20th Century Fox","http://www.rottentomatoes.com/m/lucas/"
"Gracie","Feature Film","Davis Guggenheim",6.2,95,"2007","biography, drama, sport",3477,"2007-03-12","http://www.imdb.com/title/tt0441007/","0441007","Gracie",2007,"Drama","PG-13","96","Fresh",60,"Spilled",58,"Carly Schroeder","Elisabeth Shue","Dermot Mulroney","Andrew Shue","Joshua Caras","Davis Guggenheim","Picturehouse","http://www.rottentomatoes.com/m/gracie/"
"Sleep with Me","Feature Film","Rory Kelly",5.7,86,"1994","romance, comedy, drama",2036,"1994-09-10","http://www.imdb.com/title/tt0111218/","0111218","Sleep with Me",1994,"Drama","R","85","Rotten",15,"Spilled",52,"Eric Stoltz","Meg Tilly","Craig Sheffer","Adrienne Shelly","Lewis Arquette","Rory Kelly","MGM/UA","http://www.rottentomatoes.com/m/sleep_with_me/"
"Some Girls","Feature Film","Michael Hoffman",6,94,"1988","comedy, drama, romance",1973,"1988-09-09","http://www.imdb.com/title/tt0098356/","0098356","Some Girls",1988,"Drama","R","104","Rotten",50,"Spilled",45,"Patrick Dempsey","Jennifer Connelly","Sheila Kelley","Andre Gregory","Ashley Greenfield","Michael Hoffman","MGM Home Entertainment","http://www.rottentomatoes.com/m/some_girls/"
"The Wog Boy","Feature Film","Aleksi Vellis",5.8,92,"2000","comedy",1542,"2000-02-24","http://www.imdb.com/title/tt0216417/","0216417","The Wog Boy",2000,"Comedy","Unrated","92",NA,-1,NA,59,"Nick Giannopoulos","Vince Colosimo","Lucy Bell","Abi Tucker",NA,"Aleksi Vellis",NA,"http://www.rottentomatoes.com/m/the-wog-boy/"
"View from the Top","Feature Film","Bruno Barreto",5.2,87,"2003","comedy, romance",19131,"2003-03-21","http://www.imdb.com/title/tt0264150/","0264150","View from the Top",2003,"Comedy","PG-13","87","Rotten",14,"Spilled",34,"Gwyneth Paltrow","Christina Applegate","Mark Ruffalo","Candice Bergen","Kelly Preston","Bruno Barreto","Miramax Films","http://www.rottentomatoes.com/m/view_from_the_top/"
"Attack on Terror: The FBI vs. the Ku Klux Klan","TV Movie","Marvin J. Chomsky",7,215,"1975","drama",132,"1975-02-20","http://www.imdb.com/title/tt0072667/","0072667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D-Day 6.6.1944","TV Movie","Richard Dale, Kim Bour",7.1,120,"2004","action, drama, history, war",227,"2004-06-05","http://www.imdb.com/title/tt0412617/","0412617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imagine: John Lennon","Documentary","Andrew Solt",7.9,100,"1988","documentary, biography, music",3176,"1988-09-29","http://www.imdb.com/title/tt0095360/","0095360","Imagine: John Lennon",1988,"Musical & Performing Arts","R","106","Fresh",92,"Upright",91,"Dick Cavett","Desire de Freitas","Mary Elizabeth Smith","Jane Forth","Cynthia Lennon","Andrew Solt","WARNER BROTHERS PICTURES","http://www.rottentomatoes.com/m/imagine/"
"A Late Quartet","Feature Film","Yaron Zilberman",7.1,105,"2012","drama, music",9248,"2012-09-10","http://www.imdb.com/title/tt1226240/","1226240","A Late Quartet",2012,"Drama","R","105","Certified Fresh",78,"Upright",70,"Philip Seymour Hoffman","Catherine Keener","Christopher Walken","Mark Ivanir","Imogen Poots","Yaron Zilberman","Entertainment One","http://www.rottentomatoes.com/m/a_late_quartet/"
"The Squid and the Whale","Feature Film","Noah Baumbach",7.4,81,"2005","comedy, drama",55460,"2005-01","http://www.imdb.com/title/tt0367089/","0367089","The Squid and the Whale",2005,"Art House & International","R","81","Certified Fresh",93,"Upright",81,"Jeff Daniels","Laura Linney","Owen Kline","Jesse Eisenberg","Halley Feiffer","Noah Baumbach","Samuel Goldwyn Films","http://www.rottentomatoes.com/m/squid_and_the_whale/"
"Sharpe's Enemy","TV Movie","Tom Clegg",8,90,"1994","action, adventure, history, war",1656,"1994-06-01","http://www.imdb.com/title/tt0111157/","0111157","Sharpe's Enemy",1994,"Action & Adventure","Unrated","90",NA,-1,"Upright",85,"Sean Bean","Assumpta Serna","Pete Postlethwaite","Daragh O'Malley","Elizabeth Hurley","Tom Clegg",NA,"http://www.rottentomatoes.com/m/sharpes_enemy/"
